115718	7天连锁酒店（北京四惠店）	116.50437746178	39.904412466038	187	71	3.9
115720	7天连锁酒店（北京北沙滩店）	116.37587483468	40.01038199087	237	133	3.8
115721	7天连锁酒店（北京西客站店）	116.3341267577	39.908091952454	237	156	3.6
115745	7天连锁酒店（北京西单店）	116.38016620612	39.933057946491	277	111	3.9
115747	7天连锁酒店（北京丰台体育中心店）	116.28618829016	39.875305294872	157	61	3.9
115748	7天连锁酒店（北京燕莎店）	116.4685281412	39.962760460834	277	424	3.7
115754	7天连锁酒店（北京五棵松店）	116.28426568715	39.896164975658	207	143	4.2
115771	7天连锁酒店（北京玉泉路店）	116.25139542803	39.894590776905	167	69	3.7
115779	7天连锁酒店（北京中关村理工大学店）	116.3233838437	39.962625494642	287	16	3.9
115780	7天连锁酒店（北京蓟门桥店）	116.35705617571	39.976050201231	237	167	3.7
115816	7天连锁酒店（北京燕莎中心店）	116.46806267189	39.960312244357	277	497	3.8
115825	7天连锁酒店（北京丽泽桥店）	116.31609324951	39.876908205999	177	130	4.0
115829	7天连锁酒店（北京传媒大学店）	116.58797338131	39.916335708513	197	63	3.9
115869	7天连锁酒店（北京花园桥地铁站店）	116.31940656469	39.939438707062	227	201	3.9
115873	7天连锁酒店（北京南站二店）	116.38295706292	39.851139087487	207	5	3.8
115880	7天连锁酒店（北京国贸店）	116.48190297032	39.909036024487	217	154	3.8
115883	7天连锁酒店（北京奥运村店）	116.41888955172	39.989816563421	257	145	3.9
115889	7天连锁酒店（北京广渠门店）	116.44101048295	39.895628264077	187	126	3.7
115904	7天连锁酒店（北京中关村店）	116.35007150646	39.968261535054	247	118	3.8
115910	7天连锁酒店（北京鼓楼店）	116.39971123027	39.951640630756	247	125	4.0
115911	7天连锁酒店（北京劲松店）	116.46462720511	39.887808765076	207	96	3.8
115925	7天连锁酒店（北京东四店）	116.42865765073	39.936602821029	237	388	3.8
115943	北京安德宾馆	116.39655675244	39.963337874206	148	135	3.5
115947	7天连锁酒店（北京798艺术区店）	116.50491952778	39.996827157778	247	248	4.1
115948	7天连锁酒店（北京马甸桥二店）	116.38766716177	39.970951255305	207	162	4.0
115982	北京福宏源招待所	116.36456649949	39.974093376289	148	61	3.1
116105	北京蓝海宾馆	116.46029500051	39.959105359292	208	227	3.6
116123	时尚酒店公寓（北京知春路店）	116.34446332768	39.985230795706	258	66	3.7
116124	速8酒店（北京天通苑地铁总站店）	116.41530385441	40.085541627977	188	64	3.9
116172	北京如家驿站宾馆	116.24052920005	40.220555539797	127	191	3.8
116173	鸿炜亿家连锁酒店（北京广外店）	116.34330438001	39.898955480221	128	90	3.6
116176	顺来福酒店（北京南苑店）	116.40604450061	39.799640999598	130	361	2.9
116177	顺来福酒店（北京黄土岗店）	116.34341659384	39.83474434758	190	7	3.4
116317	北京港中旅密云南山房车小镇	116.87006059769	40.347107197403	588	60	4.2
116318	北京万博苑旅馆	116.31948526974	39.952358552518	238	8	2.9
116331	北京知春旅馆	116.35847473102	39.981945023601	108	51	2.8
116340	北京程庄路甲一号大酒店	116.27194784048	39.863190285022	258	18	3.1
116435	锦江之星（北京西四店）	116.37611148868	39.929541058175	309	21	4.6
116451	北京海亮大酒店	116.88548174675	39.728148851974	248	4	2.9
116528	北京安定宾馆	116.41459384359	39.950027509808	238	0	
116577	北京中关村世佳酒店公寓	116.31836248147	39.983412652841	298	173	3.7
116578	鸿炜亿家连锁酒店（北京右安门店）	116.36990473401	39.88220795341	159	147	3.8
116738	汉庭酒店（北京清华东门店）	116.34550505211	40.00061988102	275	339	4.1
116779	北京金河湾商务会馆	116.5761618568	40.019184491909	260	79	3.7
116781	北京金泰合宾馆	116.41469828224	39.969376767146	150	27	3.1
116910	北京晟运来宾馆	116.32139098478	40.095113319854	140	8	3.2
116915	北京到家连锁酒店公寓	116.44574764449	40.043394876899	70	144	3.0
116916	温馨如家酒店（北京前门店）	116.40405702224	39.901429251426	198	311	3.9
116920	北京常安福宾馆	116.33198312504	39.981138025772	178	78	3.6
116982	北京知春路宾馆	116.3524491695	39.981245780581	218	144	3.6
117145	北京舜和嘉和旅馆	116.42156115814	39.902009550533	88	195	3.2
117148	中国元素公寓	116.5461452815	39.909522258159	159	34	3.7
117159	远景国际公寓（北京紫薇天悦店）	116.4331454467	40.006052582246	348	1	4.0
117173	方圆四季快捷酒店（北京酒仙桥店）	116.50753156772	39.969601945578	169	242	3.5
117174	北京甘露园快捷酒店	116.52095019235	39.925276140739	188	109	3.8
